Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
"Los Angeles",Weekly,"2018-02-04 00:00:00",Organic,1.600000000,100274.88,12267.41,21472.21,0.00,66535.26,66486.10,49.16,0.00
Louisville,Weekly,"2018-02-04 00:00:00",Organic,1.480000000,3001.55,0.00,950.25,0.00,2051.30,1736.68,314.62,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-02-04 00:00:00",Organic,1.500000000,9193.30,261.74,589.27,0.00,8342.29,7622.22,720.07,0.00
Midsouth,Weekly,"2018-02-04 00:00:00",Organic,1.690000000,158995.14,2791.08,40524.45,680.12,114996.20,110559.26,4436.94,0.00
Nashville,Weekly,"2018-02-04 00:00:00",Organic,1.580000000,5109.24,54.15,2042.32,0.00,3012.77,2310.41,702.36,0.00
"New Orleans/Mobile",Weekly,"2018-02-04 00:00:00",Organic,1.350000000,8345.08,196.63,121.26,0.00,8027.19,7856.66,170.53,0.00
"New York",Weekly,"2018-02-04 00:00:00",Organic,1.830000000,93204.08,9300.64,21428.22,814.47,61660.75,61516.19,144.56,0.00
Northeast,Weekly,"2018-02-04 00:00:00",Organic,1.660000000,273309.58,16597.29,41306.63,766.14,214639.52,188630.21,26009.31,0.00
"Northern New England",Weekly,"2018-02-04 00:00:00",Organic,1.570000000,19108.24,5.37,268.37,0.00,18834.50,18834.50,0.00,0.00
Orlando,Weekly,"2018-02-04 00:00:00",Organic,1.360000000,7764.86,126.50,542.34,0.00,7096.02,7081.87,14.15,0.00
Philadelphia,Weekly,"2018-02-04 00:00:00",Organic,1.630000000,27035.57,2687.03,3164.38,20.63,21163.53,21162.15,1.38,0.00
Phoenix/Tucson,Weekly,"2018-02-04 00:00:00",Organic,1.620000000,14456.10,2260.81,2011.22,0.00,10184.07,10169.69,14.38,0.00
Pittsburgh,Weekly,"2018-02-04 00:00:00",Organic,1.400000000,11077.99,1053.22,25.24,0.00,9999.53,9999.53,0.00,0.00
Plains,Weekly,"2018-02-04 00:00:00",Organic,1.550000000,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0.00
Portland,Weekly,"2018-02-04 00:00:00",Organic,1.460000000,35123.48,2697.49,4591.06,0.00,27834.93,1185.52,26586.83,62.58
Raleigh/Greensboro,Weekly,"2018-02-04 00:00:00",Organic,2.250000000,14635.63,82.78,5175.05,151.37,9226.43,9000.42,226.01,0.00
Richmond/Norfolk,Weekly,"2018-02-04 00:00:00",Organic,1.410000000,16592.21,352.86,3254.90,50.98,12933.47,12581.65,351.82,0.00
Roanoke,Weekly,"2018-02-04 00:00:00",Organic,1.530000000,8082.68,205.29,1857.77,0.00,6019.62,5345.21,674.41,0.00
Sacramento,Weekly,"2018-02-04 00:00:00",Organic,1.500000000,8713.26,2722.60,4194.00,0.00,1796.66,1796.66,0.00,0.00
"San Diego",Weekly,"2018-02-04 00:00:00",Organic,1.810000000,17454.74,1158.41,7388.27,0.00,8908.06,8908.06,0.00,0.00
"San Francisco",Weekly,"2018-02-04 00:00:00",Organic,1.340000000,28070.07,13610.05,12257.81,0.00,2202.21,2202.21,0.00,0.00
Seattle,Weekly,"2018-02-04 00:00:00",Organic,1.140000000,124659.55,1345.94,32088.04,85.31,91140.26,1998.66,88880.93,260.67
"South Carolina",Weekly,"2018-02-04 00:00:00",Organic,1.420000000,16666.13,132.57,4063.83,102.86,12366.87,11819.92,546.95,0.00
"South Central",Weekly,"2018-02-04 00:00:00",Organic,1.410000000,135996.73,29097.18,3815.01,0.00,103084.54,96116.60,6967.94,0.00
Southeast,Weekly,"2018-02-04 00:00:00",Organic,1.440000000,96702.50,1589.03,16827.96,118.89,78166.62,72587.74,5578.88,0.00
Spokane,Weekly,"2018-02-04 00:00:00",Organic,1.700000000,4561.62,277.76,1722.99,0.00,2560.87,593.40,1948.18,19.29
"St. Louis",Weekly,"2018-02-04 00:00:00",Organic,1.690000000,6493.79,1328.38,666.47,0.00,4498.94,2696.67,1802.27,0.00
Syracuse,Weekly,"2018-02-04 00:00:00",Organic,1.220000000,6294.16,85.22,152.09,0.00,6056.85,2847.48,3209.37,0.00
Tampa,Weekly,"2018-02-04 00:00:00",Organic,1.320000000,7363.56,89.59,440.31,0.00,6833.66,6827.78,5.88,0.00
West,Weekly,"2018-02-04 00:00:00",Organic,1.410000000,283378.47,22474.66,55360.49,133.41,205409.91,70232.59,134666.91,510.41
"West Tex/New Mexico",Weekly,"2018-02-04 00:00:00",Organic,1.630000000,17074.83,2046.96,1529.20,0.00,13498.67,13066.82,431.85,0.00
"Total U.S.",Weekly,"2018-02-11 00:00:00",Organic,1.560000000,1317000.47,98465.26,270798.27,1839.80,945638.02,768242.42,177144.00,251.60
Albany,Weekly,"2018-02-11 00:00:00",Organic,1.430000000,3817.93,59.18,289.85,0.00,3468.90,3468.90,0.00,0.00
Atlanta,Weekly,"2018-02-11 00:00:00",Organic,1.550000000,14843.93,384.86,3957.78,0.00,10501.29,7478.35,3022.94,0.00
Baltimore/Washington,Weekly,"2018-02-11 00:00:00",Organic,1.530000000,46355.69,1457.17,9060.57,68.22,35769.73,35769.73,0.00,0.00
Boise,Weekly,"2018-02-11 00:00:00",Organic,1.800000000,2855.33,46.25,791.61,0.00,2017.47,666.38,1351.09,0.00
Boston,Weekly,"2018-02-11 00:00:00",Organic,1.850000000,24728.12,3.67,1795.79,3.67,22924.99,19367.62,3557.37,0.00
Buffalo/Rochester,Weekly,"2018-02-11 00:00:00",Organic,1.210000000,9744.88,169.08,138.02,0.00,9437.78,2907.29,6530.49,0.00
California,Weekly,"2018-02-11 00:00:00",Organic,1.850000000,168311.26,30354.00,56580.92,0.00,81376.34,81344.22,32.12,0.00
Charlotte,Weekly,"2018-02-11 00:00:00",Organic,1.920000000,11216.56,7.20,5645.05,238.86,5325.45,5176.75,148.70,0.00
Chicago,Weekly,"2018-02-11 00:00:00",Organic,1.650000000,38202.17,409.68,26524.51,0.00,11267.98,11261.31,6.67,0.00
Cincinnati/Dayton,Weekly,"2018-02-11 00:00:00",Organic,1.590000000,10754.39,535.84,3567.35,0.00,6651.20,5192.81,1458.39,0.00
Columbus,Weekly,"2018-02-11 00:00:00",Organic,1.420000000,8970.66,445.67,1117.03,0.00,7407.96,7086.27,321.69,0.00
"Dallas/Ft. Worth",Weekly,"2018-02-11 00:00:00",Organic,1.340000000,28078.40,4681.33,437.65,0.00,22959.42,22690.02,269.40,0.00
Denver,Weekly,"2018-02-11 00:00:00",Organic,1.550000000,22388.13,5261.02,639.37,35.39,16452.35,16367.04,85.31,0.00
Detroit,Weekly,"2018-02-11 00:00:00",Organic,1.360000000,16655.03,606.28,2464.24,0.00,13547.38,12740.25,807.13,0.00
"Grand Rapids",Weekly,"2018-02-11 00:00:00",Organic,1.250000000,8859.53,11.55,2034.77,0.00,6813.21,6813.21,0.00,0.00
"Great Lakes",Weekly,"2018-02-11 00:00:00",Organic,1.440000000,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0.00
Harrisburg/Scranton,Weekly,"2018-02-11 00:00:00",Organic,1.530000000,18314.18,217.60,254.81,20.89,17820.88,17798.66,22.22,0.00
Hartford/Springfield,Weekly,"2018-02-11 00:00:00",Organic,2.100000000,11883.93,23.95,4455.68,8.38,7395.92,7389.71,6.21,0.00
Houston,Weekly,"2018-02-11 00:00:00",Organic,1.400000000,24385.65,5208.72,60.53,0.00,19116.40,19029.73,86.67,0.00
Indianapolis,Weekly,"2018-02-11 00:00:00",Organic,1.340000000,8377.74,280.47,939.13,0.00,7105.49,5468.35,1637.14,0.00
Jacksonville,Weekly,"2018-02-11 00:00:00",Organic,1.830000000,5216.61,165.47,836.48,6.51,4208.15,2420.23,1787.92,0.00
"Las Vegas",Weekly,"2018-02-11 00:00:00",Organic,1.700000000,9399.33,1244.97,1641.29,0.00,6513.07,6503.74,9.33,0.00
"Los Angeles",Weekly,"2018-02-11 00:00:00",Organic,1.740000000,92968.52,11627.06,23735.33,0.00,57606.13,57577.44,28.69,0.00
Louisville,Weekly,"2018-02-11 00:00:00",Organic,1.560000000,2174.66,6.00,883.15,0.00,1285.51,1027.05,258.46,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-02-11 00:00:00",Organic,1.400000000,9320.83,139.48,429.95,0.00,8751.40,8423.13,328.27,0.00
Midsouth,Weekly,"2018-02-11 00:00:00",Organic,1.600000000,157203.29,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0.00
Nashville,Weekly,"2018-02-11 00:00:00",Organic,1.360000000,5194.01,43.62,1629.27,0.00,3521.12,3117.67,403.45,0.00
"New Orleans/Mobile",Weekly,"2018-02-11 00:00:00",Organic,1.360000000,7801.52,183.18,130.50,0.00,7487.84,7163.33,324.51,0.00
"New York",Weekly,"2018-02-11 00:00:00",Organic,1.920000000,79877.83,6604.28,15647.94,863.92,56761.69,55116.51,1645.18,0.00
Northeast,Weekly,"2018-02-11 00:00:00",Organic,1.690000000,233976.66,10690.15,28304.93,798.88,194182.70,175554.11,18628.59,0.00
"Northern New England",Weekly,"2018-02-11 00:00:00",Organic,1.390000000,22495.69,0.00,176.23,0.00,22319.46,22319.46,0.00,0.00
Orlando,Weekly,"2018-02-11 00:00:00",Organic,1.480000000,9487.94,228.09,909.96,0.00,8349.89,7405.55,944.34,0.00
Philadelphia,Weekly,"2018-02-11 00:00:00",Organic,1.680000000,20349.55,1481.13,2510.65,13.13,16344.64,16333.54,11.10,0.00
Phoenix/Tucson,Weekly,"2018-02-11 00:00:00",Organic,1.430000000,19026.47,2657.19,2889.56,0.00,13479.72,13442.80,36.92,0.00
Pittsburgh,Weekly,"2018-02-11 00:00:00",Organic,1.340000000,14630.14,919.60,20.32,0.00,13690.22,13683.55,6.67,0.00
Plains,Weekly,"2018-02-11 00:00:00",Organic,1.550000000,74511.33,3686.19,16026.88,0.00,54798.26,38151.70,16646.56,0.00
Portland,Weekly,"2018-02-11 00:00:00",Organic,1.560000000,33493.93,2598.21,7330.17,8.57,23556.98,1415.85,22087.81,53.32
Raleigh/Greensboro,Weekly,"2018-02-11 00:00:00",Organic,2.040000000,11804.91,72.38,4806.10,140.27,6786.16,6660.68,125.48,0.00
Richmond/Norfolk,Weekly,"2018-02-11 00:00:00",Organic,1.360000000,18050.24,365.59,2906.21,44.28,14734.16,13970.51,763.65,0.00
Roanoke,Weekly,"2018-02-11 00:00:00",Organic,1.440000000,8863.94,115.82,1767.70,0.00,6980.42,5962.17,1018.25,0.00
Sacramento,Weekly,"2018-02-11 00:00:00",Organic,1.870000000,7802.04,2208.31,3192.62,0.00,2401.11,2401.11,0.00,0.00
"San Diego",Weekly,"2018-02-11 00:00:00",Organic,1.880000000,18517.54,1101.05,8243.72,0.00,9172.77,9172.77,0.00,0.00
"San Francisco",Weekly,"2018-02-11 00:00:00",Organic,2.220000000,21708.65,9960.19,9215.13,0.00,2533.33,2533.33,0.00,0.00
Seattle,Weekly,"2018-02-11 00:00:00",Organic,1.220000000,101110.96,1318.39,31821.41,175.52,67795.64,4818.28,62844.86,132.50
"South Carolina",Weekly,"2018-02-11 00:00:00",Organic,1.470000000,14289.52,70.09,4206.95,84.14,9928.34,8754.94,1173.40,0.00
"South Central",Weekly,"2018-02-11 00:00:00",Organic,1.400000000,128955.64,20164.54,3290.73,0.00,105500.37,93391.83,12108.54,0.00
Southeast,Weekly,"2018-02-11 00:00:00",Organic,1.460000000,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,0.00
Spokane,Weekly,"2018-02-11 00:00:00",Organic,1.660000000,4099.32,243.98,1330.99,0.00,2524.35,583.17,1941.18,0.00
"St. Louis",Weekly,"2018-02-11 00:00:00",Organic,1.750000000,7732.34,1448.40,752.88,1.75,5529.31,3018.89,2510.42,0.00
Syracuse,Weekly,"2018-02-11 00:00:00",Organic,1.230000000,4815.48,69.81,56.64,0.00,4689.03,1972.88,2716.15,0.00
Tampa,Weekly,"2018-02-11 00:00:00",Organic,1.340000000,8467.46,40.73,486.03,0.00,7940.70,7499.96,440.74,0.00
West,Weekly,"2018-02-11 00:00:00",Organic,1.470000000,275248.53,24732.55,61713.53,243.00,188559.45,88497.05,99810.80,251.60
"West Tex/New Mexico",Weekly,"2018-02-11 00:00:00",Organic,1.570000000,15986.17,1924.28,1368.32,0.00,12693.57,12437.35,256.22,0.00
"Total U.S.",Weekly,"2018-02-18 00:00:00",Organic,1.520000000,1814929.97,246515.35,680037.45,1905.46,886241.96,783017.98,103184.01,39.97
Albany,Weekly,"2018-02-18 00:00:00",Organic,1.430000000,7566.17,4314.30,251.85,0.00,3000.02,3000.02,0.00,0.00
Atlanta,Weekly,"2018-02-18 00:00:00",Organic,1.560000000,11165.57,429.96,4037.32,0.00,6698.29,5920.95,777.34,0.00
Baltimore/Washington,Weekly,"2018-02-18 00:00:00",Organic,1.520000000,51564.70,2125.96,12402.09,79.77,36956.88,36927.99,28.89,0.00
Boise,Weekly,"2018-02-18 00:00:00",Organic,1.820000000,2275.91,72.52,810.01,0.00,1393.38,725.39,667.99,0.00
Boston,Weekly,"2018-02-18 00:00:00",Organic,1.830000000,27960.77,11.63,1603.22,0.00,26345.92,22938.29,3407.63,0.00
Buffalo/Rochester,Weekly,"2018-02-18 00:00:00",Organic,1.230000000,12131.04,542.58,103.62,0.00,11484.84,5283.46,6201.38,0.00
California,Weekly,"2018-02-18 00:00:00",Organic,1.970000000,167193.75,27895.41,73827.57,0.00,65470.77,65435.09,35.68,0.00
Charlotte,Weekly,"2018-02-18 00:00:00",Organic,1.830000000,12417.57,22.67,5878.08,232.08,6284.74,5981.30,303.44,0.00
Chicago,Weekly,"2018-02-18 00:00:00",Organic,1.660000000,33678.58,259.18,24314.04,0.00,9105.36,9095.36,10.00,0.00
Cincinnati/Dayton,Weekly,"2018-02-18 00:00:00",Organic,1.640000000,9811.36,680.18,4321.38,0.00,4809.80,4698.48,111.32,0.00
Columbus,Weekly,"2018-02-18 00:00:00",Organic,1.440000000,7807.21,434.86,1521.43,0.00,5850.92,5850.92,0.00,0.00
"Dallas/Ft. Worth",Weekly,"2018-02-18 00:00:00",Organic,1.360000000,25380.68,4546.52,787.20,0.00,20046.96,19653.07,393.89,0.00
Denver,Weekly,"2018-02-18 00:00:00",Organic,1.350000000,36683.22,8065.46,597.63,49.70,27970.43,27804.78,165.65,0.00
Detroit,Weekly,"2018-02-18 00:00:00",Organic,1.340000000,14647.97,577.71,2469.69,1.41,11579.79,11571.98,7.81,0.00
"Grand Rapids",Weekly,"2018-02-18 00:00:00",Organic,1.290000000,7658.93,5.81,858.31,0.00,6794.81,6794.81,0.00,0.00
"Great Lakes",Weekly,"2018-02-18 00:00:00",Organic,1.450000000,157146.89,4271.27,44540.75,1.63,108112.62,98871.98,9240.64,0.00
Harrisburg/Scranton,Weekly,"2018-02-18 00:00:00",Organic,1.430000000,26996.61,3948.19,2895.75,15.24,20137.43,20134.10,3.33,0.00
Hartford/Springfield,Weekly,"2018-02-18 00:00:00",Organic,1.480000000,49348.86,1201.04,40277.25,8.40,7862.17,7566.48,295.69,0.00
Houston,Weekly,"2018-02-18 00:00:00",Organic,1.410000000,31029.02,6697.58,149.14,0.00,24182.30,24082.30,100.00,0.00
Indianapolis,Weekly,"2018-02-18 00:00:00",Organic,1.340000000,7478.79,230.01,1110.05,0.00,6084.89,3988.42,2096.47,0.00
Jacksonville,Weekly,"2018-02-18 00:00:00",Organic,1.890000000,5389.68,149.89,1094.56,2.62,4142.61,2283.94,1858.67,0.00
"Las Vegas",Weekly,"2018-02-18 00:00:00",Organic,1.640000000,11078.27,1473.68,1915.56,0.00,7689.03,7665.64,23.39,0.00
"Los Angeles",Weekly,"2018-02-18 00:00:00",Organic,1.880000000,88854.41,9009.79,35316.20,0.00,44528.42,44519.43,8.99,0.00
Louisville,Weekly,"2018-02-18 00:00:00",Organic,1.590000000,2064.90,0.00,1076.45,0.00,988.45,975.57,12.88,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-02-18 00:00:00",Organic,1.520000000,9673.24,138.51,772.24,0.00,8762.49,7794.44,968.05,0.00
Midsouth,Weekly,"2018-02-18 00:00:00",Organic,1.620000000,167151.11,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0.00
Nashville,Weekly,"2018-02-18 00:00:00",Organic,1.380000000,5810.43,23.53,2027.68,0.00,3759.22,3424.33,334.89,0.00
"New Orleans/Mobile",Weekly,"2018-02-18 00:00:00",Organic,1.390000000,9239.49,290.98,188.28,0.00,8760.23,8156.67,603.56,0.00
"New York",Weekly,"2018-02-18 00:00:00",Organic,1.360000000,495083.69,107369.04,329956.50,956.38,56801.77,55583.56,1218.21,0.00
Northeast,Weekly,"2018-02-18 00:00:00",Organic,1.390000000,793464.77,150620.00,425616.86,874.90,216353.01,197949.51,18403.50,0.00
"Northern New England",Weekly,"2018-02-18 00:00:00",Organic,1.580000000,29699.89,0.00,195.20,0.00,29504.69,29504.69,0.00,0.00
Orlando,Weekly,"2018-02-18 00:00:00",Organic,1.570000000,9465.72,281.04,1239.92,0.00,7944.76,6697.78,1246.98,0.00
Philadelphia,Weekly,"2018-02-18 00:00:00",Organic,1.370000000,75418.33,13696.39,42602.91,16.97,19102.06,19085.96,16.10,0.00
Phoenix/Tucson,Weekly,"2018-02-18 00:00:00",Organic,1.510000000,18386.30,2832.82,3012.13,0.00,12541.35,12509.06,32.29,0.00
Pittsburgh,Weekly,"2018-02-18 00:00:00",Organic,1.360000000,15123.96,963.42,32.46,0.00,14128.08,14124.75,3.33,0.00
Plains,Weekly,"2018-02-18 00:00:00",Organic,1.630000000,66740.04,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0.00
Portland,Weekly,"2018-02-18 00:00:00",Organic,1.800000000,20608.98,2304.48,4614.12,0.00,13690.38,3448.31,10232.51,9.56
Raleigh/Greensboro,Weekly,"2018-02-18 00:00:00",Organic,1.990000000,14240.92,140.37,5695.17,122.61,8282.77,8197.97,84.80,0.00
Richmond/Norfolk,Weekly,"2018-02-18 00:00:00",Organic,1.450000000,14413.06,468.13,3416.33,60.67,10467.93,10254.64,213.29,0.00
Roanoke,Weekly,"2018-02-18 00:00:00",Organic,1.490000000,7517.03,154.15,2182.81,0.00,5180.07,5021.41,158.66,0.00
Sacramento,Weekly,"2018-02-18 00:00:00",Organic,1.880000000,8499.84,2140.53,3537.09,0.00,2822.22,2818.89,3.33,0.00
"San Diego",Weekly,"2018-02-18 00:00:00",Organic,2.050000000,17875.93,946.25,10002.06,0.00,6927.62,6917.62,10.00,0.00
"San Francisco",Weekly,"2018-02-18 00:00:00",Organic,2.250000000,21551.76,9721.38,9543.71,0.00,2286.67,2283.34,3.33,0.00
Seattle,Weekly,"2018-02-18 00:00:00",Organic,1.860000000,40425.93,1033.98,12852.51,33.58,26505.86,11523.90,14950.62,31.34
"South Carolina",Weekly,"2018-02-18 00:00:00",Organic,1.430000000,15443.91,145.58,4665.80,78.05,10554.48,9900.82,653.66,0.00
"South Central",Weekly,"2018-02-18 00:00:00",Organic,1.420000000,134888.08,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0.00
Southeast,Weekly,"2018-02-18 00:00:00",Organic,1.500000000,103546.73,1973.30,19701.21,100.93,81771.29,70925.90,10845.39,0.00
Spokane,Weekly,"2018-02-18 00:00:00",Organic,1.640000000,4747.13,271.98,1421.43,0.00,3053.72,1301.83,1751.89,0.00
"St. Louis",Weekly,"2018-02-18 00:00:00",Organic,1.760000000,7007.39,1253.21,756.65,3.53,4994.00,2970.00,2024.00,0.00
Syracuse,Weekly,"2018-02-18 00:00:00",Organic,1.300000000,5092.83,310.36,84.43,0.00,4698.04,2136.41,2561.63,0.00
Tampa,Weekly,"2018-02-18 00:00:00",Organic,1.500000000,8534.53,131.47,781.00,0.00,7622.06,6452.23,1169.83,0.00
West,Weekly,"2018-02-18 00:00:00",Organic,1.640000000,224798.60,30149.00,38800.64,123.13,155725.83,120428.13,35257.73,39.97
"West Tex/New Mexico",Weekly,"2018-02-18 00:00:00",Organic,1.560000000,17597.12,1892.05,1928.36,0.00,13776.71,13553.53,223.18,0.00
"Total U.S.",Weekly,"2018-02-25 00:00:00",Organic,1.570000000,1459852.55,122912.97,340374.83,1063.32,994471.50,765056.82,229158.56,256.12
Albany,Weekly,"2018-02-25 00:00:00",Organic,1.560000000,5356.63,816.56,532.59,0.00,4007.48,4007.48,0.00,0.00
Atlanta,Weekly,"2018-02-25 00:00:00",Organic,1.550000000,15348.44,530.19,5122.82,0.00,9695.43,9065.30,630.13,0.00
Baltimore/Washington,Weekly,"2018-02-25 00:00:00",Organic,1.470000000,47421.15,1626.30,7913.27,49.45,37832.13,37822.13,10.00,0.00
Boise,Weekly,"2018-02-25 00:00:00",Organic,1.820000000,2430.16,69.78,745.69,0.00,1614.69,472.96,1141.73,0.00
Boston,Weekly,"2018-02-25 00:00:00",Organic,1.790000000,31567.30,34.89,2390.82,0.00,29141.59,25069.34,4072.25,0.00
Buffalo/Rochester,Weekly,"2018-02-25 00:00:00",Organic,1.270000000,11398.35,761.52,168.93,0.00,10467.90,2567.55,7900.35,0.00
California,Weekly,"2018-02-25 00:00:00",Organic,1.820000000,179041.72,28991.22,83730.03,0.00,66320.47,66273.89,46.58,0.00
Charlotte,Weekly,"2018-02-25 00:00:00",Organic,1.910000000,11946.22,36.46,5987.21,190.71,5731.84,5667.58,64.26,0.00
Chicago,Weekly,"2018-02-25 00:00:00",Organic,1.680000000,36432.65,246.73,29263.75,0.00,6922.17,6908.84,13.33,0.00
Cincinnati/Dayton,Weekly,"2018-02-25 00:00:00",Organic,1.780000000,15097.80,736.69,4538.31,0.00,9822.80,2275.92,7546.88,0.00
Columbus,Weekly,"2018-02-25 00:00:00",Organic,1.570000000,7371.84,470.96,1510.35,0.00,5390.53,4640.71,749.82,0.00
"Dallas/Ft. Worth",Weekly,"2018-02-25 00:00:00",Organic,1.340000000,23520.36,3998.07,635.53,0.00,18886.76,17839.97,1046.79,0.00
Denver,Weekly,"2018-02-25 00:00:00",Organic,1.390000000,36823.42,8387.30,751.32,24.81,27659.99,26783.45,876.54,0.00
Detroit,Weekly,"2018-02-25 00:00:00",Organic,1.450000000,15973.44,601.22,2864.17,0.00,12410.38,10325.46,2084.92,0.00
"Grand Rapids",Weekly,"2018-02-25 00:00:00",Organic,1.340000000,7115.37,10.15,1084.45,0.00,6020.77,6007.44,13.33,0.00
"Great Lakes",Weekly,"2018-02-25 00:00:00",Organic,1.490000000,176612.49,4528.42,51477.74,0.00,119576.40,86332.21,33244.19,0.00
Harrisburg/Scranton,Weekly,"2018-02-25 00:00:00",Organic,1.420000000,18414.33,330.05,369.57,5.01,17709.70,17706.37,3.33,0.00
Hartford/Springfield,Weekly,"2018-02-25 00:00:00",Organic,2.050000000,15721.06,213.60,7229.28,0.00,8278.18,8278.18,0.00,0.00
Houston,Weekly,"2018-02-25 00:00:00",Organic,1.410000000,25590.99,5721.05,68.95,0.00,19800.99,19544.33,256.66,0.00
Indianapolis,Weekly,"2018-02-25 00:00:00",Organic,1.450000000,9345.93,256.43,1278.39,0.00,7761.04,4655.23,3105.81,0.00
Jacksonville,Weekly,"2018-02-25 00:00:00",Organic,1.730000000,4988.75,106.24,915.35,0.00,3967.16,2877.78,1089.38,0.00
"Las Vegas",Weekly,"2018-02-25 00:00:00",Organic,1.660000000,10302.50,1407.85,1898.15,0.00,6996.50,6957.59,38.91,0.00
"Los Angeles",Weekly,"2018-02-25 00:00:00",Organic,1.740000000,90985.40,10382.97,35406.21,0.00,45196.22,45169.68,26.54,0.00
Louisville,Weekly,"2018-02-25 00:00:00",Organic,1.590000000,3673.20,1.00,1293.28,0.00,2378.92,1487.59,891.33,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-02-25 00:00:00",Organic,1.600000000,10821.89,652.89,894.42,0.00,9274.58,7767.78,1506.80,0.00
Midsouth,Weekly,"2018-02-25 00:00:00",Organic,1.610000000,179220.19,3635.67,46267.02,672.63,128644.87,112039.31,16605.56,0.00
Nashville,Weekly,"2018-02-25 00:00:00",Organic,1.480000000,10360.85,43.33,2258.33,0.00,8059.19,3862.20,4196.99,0.00
"New Orleans/Mobile",Weekly,"2018-02-25 00:00:00",Organic,1.350000000,7788.21,230.68,237.47,0.00,7320.06,7169.99,150.07,0.00
"New York",Weekly,"2018-02-25 00:00:00",Organic,1.720000000,112128.84,12369.59,43197.79,217.92,56343.54,56343.54,0.00,0.00
Northeast,Weekly,"2018-02-25 00:00:00",Organic,1.630000000,303577.39,23250.65,66623.87,199.38,213503.49,193020.88,20482.61,0.00
"Northern New England",Weekly,"2018-02-25 00:00:00",Organic,1.500000000,30553.46,12.00,779.62,0.00,29761.84,29761.84,0.00,0.00
Orlando,Weekly,"2018-02-25 00:00:00",Organic,1.410000000,10092.35,230.59,806.41,0.00,9055.35,8597.78,457.57,0.00
Philadelphia,Weekly,"2018-02-25 00:00:00",Organic,1.560000000,31548.98,4302.81,8227.53,4.20,19014.44,19011.11,3.33,0.00
Phoenix/Tucson,Weekly,"2018-02-25 00:00:00",Organic,1.600000000,19089.16,4845.86,3196.80,0.00,11046.50,11031.95,14.55,0.00
Pittsburgh,Weekly,"2018-02-25 00:00:00",Organic,1.380000000,12853.38,880.24,33.16,0.00,11939.98,11933.31,6.67,0.00
Plains,Weekly,"2018-02-25 00:00:00",Organic,1.570000000,76998.78,5465.58,18240.36,0.00,53292.84,35159.10,18133.74,0.00
Portland,Weekly,"2018-02-25 00:00:00",Organic,1.590000000,28796.94,2777.46,3529.30,0.00,22490.18,1870.63,20468.87,150.68
Raleigh/Greensboro,Weekly,"2018-02-25 00:00:00",Organic,1.970000000,14215.62,161.11,5650.36,151.56,8252.59,7736.17,516.42,0.00
Richmond/Norfolk,Weekly,"2018-02-25 00:00:00",Organic,1.420000000,18023.03,485.27,3316.06,59.58,14162.12,11982.32,2179.80,0.00
Roanoke,Weekly,"2018-02-25 00:00:00",Organic,1.560000000,10168.42,194.34,2044.25,0.00,7929.83,5548.04,2381.79,0.00
Sacramento,Weekly,"2018-02-25 00:00:00",Organic,1.780000000,9497.75,2169.03,4285.39,0.00,3043.33,3036.67,6.66,0.00
"San Diego",Weekly,"2018-02-25 00:00:00",Organic,1.830000000,20171.93,1274.61,13035.32,0.00,5862.00,5858.67,3.33,0.00
"San Francisco",Weekly,"2018-02-25 00:00:00",Organic,2.110000000,24475.48,9731.20,11686.51,0.00,3057.77,3057.77,0.00,0.00
